UID	Symbol	Pearson rho	Pearson p-value	Cell State
Mpp7	Mpp7	0.058934065643059905	0.004739563146566625	3
Bckdk	Bckdk	0.0588426244898575	0.0048048831081254	3
Ppp4r4	Ppp4r4	0.05877611311193363	0.0048529050121718315	3
2900089D17Rik	2900089D17Rik	0.05871886314366366	0.004894587136266034	3
Ccdc30	Ccdc30	0.05828354065615304	0.005222270278610468	3
Cc2d2a	Cc2d2a	0.05806439965966831	0.005394609767564252	3
Gm26606	Gm26606	0.058033890028243725	0.005419006216328587	3
Nhej1	Nhej1	0.057890818066013795	0.005534744114109776	3
AI429214	AI429214	0.0578795592903724	0.005543945828088082	3
Bcl2l2	Bcl2l2	0.05768932603321593	0.005701522084881714	3
Gm43137	Gm43137	0.05765483102373084	0.005730523983131726	3
Tep1	Tep1	0.05738923924339899	0.0059583120744419946	3
Hsd17b7	Hsd17b7	0.0570876635773416	0.0062268228465502925	3
Szt2	Szt2	0.05677010563166566	0.0065212857047764455	3
Nek3	Nek3	0.05673943243980652	0.006550380741604244	3
E430018J23Rik	E430018J23Rik	0.05654902930532237	0.006733611939991421	3
Fhl3	Fhl3	0.05649488077507926	0.006786555021741843	3
Adcy9	Adcy9	0.05646261125930195	0.006818283651367749	3
Cluap1	Cluap1	0.05634128446343987	0.0069387721711668595	3
C2cd4d	C2cd4d	0.05632134346633533	0.006958757258219984	3
Osbpl1a	Osbpl1a	0.05624804678437415	0.007032660740220015	3
Appbp2os	Appbp2os	0.05617651824161688	0.007105459731512404	3
Ttc16	Ttc16	0.05558267632245268	0.007736440732899178	3
Iqcc	Iqcc	0.054941973321943616	0.008473071561813657	3
Nphp3	Nphp3	0.054936648150259754	0.008479448127838088	3
Pcdhb14	Pcdhb14	0.05492900048402057	0.008488613240313567	3
Rab5a	Rab5a	0.0548011741629073	0.008643118877687206	3
Hsdl1	Hsdl1	0.05472780568591305	0.008732930772922004	3
Phc3	Phc3	0.05461766762363458	0.008869318025563235	3
Ankrd61	Ankrd61	0.05404530762301138	0.009609164658158911	3
Abhd4	Abhd4	0.05404265320125028	0.009612720236913187	3
Gm5617	Gm5617	0.05386639423042123	0.009851456992953936	3
Ankrd16	Ankrd16	0.05376952585965892	0.009984897633352714	3
Gtpbp10	Gtpbp10	0.053651233092252414	0.010150031801621228	3
Flad1	Flad1	0.053588694903323415	0.010238312017020058	3
Gm4425	Gm4425	0.05340427748957486	0.010502629495853144	3
Them7	Them7	0.05326844194150275	0.010701178843007805	3
Prss36	Prss36	0.052543041721918954	0.01181899740561218	3
Dmxl2	Dmxl2	0.052463890870649815	0.0119470197602779	3
Rnf139	Rnf139	0.05233935729516593	0.012150934387193953	3
Tmppe	Tmppe	0.05229235093936399	0.012228701516416432	3
Gm4631	Gm4631	0.05228614011306895	0.012239009575123729	3
Syt14	Syt14	0.05222640812840823	0.012338539746401613	3
Zfand2b	Zfand2b	0.052192227824798286	0.012395815417060063	3
Siglecf	Siglecf	0.05212601082270926	0.012507444664502425	3
Hps1	Hps1	0.051495090145360155	0.013616480697084214	3
Ccs	Ccs	0.05138884799249707	0.013811540636898018	3
Acd	Acd	0.05137635147619863	0.01383464547024266	3
Tmsb15b2	Tmsb15b2	0.05105258080928963	0.014445274535673184	3
Ift46	Ift46	0.05101985406144002	0.014508299427727068	3
Fbxl3	Fbxl3	0.05075109737715169	0.015035100108204375	3
Atpaf1	Atpaf1	0.050547464972140986	0.015445388287085809	3
B230322F03Rik	B230322F03Rik	0.05015249576736438	0.01626934642072992	3
Lztr1	Lztr1	0.05001599431208625	0.01656295079831792	3
Pcyt1a	Pcyt1a	0.049972487524256134	0.01665750292052377	3
Pex6	Pex6	0.04964447857958235	0.017385729481104124	3
Nsun3	Nsun3	0.049429382493391606	0.017878285165222364	3
Gm26620	Gm26620	0.048651604281309366	0.019762750682156174	3
BC005537	BC005537	0.04845567562253864	0.020263958410768824	3
Gm26518	Gm26518	0.04831077281807706	0.02064173143449283	3
Nxpe3	Nxpe3	0.04794814073686978	0.02161414912427178	3
Tfdp1	Tfdp1	0.04742312034726264	0.023092548703434065	3
Dpp7	Dpp7	0.04718526318388101	0.02379071571024815	3
Rabl3	Rabl3	0.047139438629885885	0.023927303783470657	3
Tmem104	Tmem104	0.04676068354662701	0.025082506425744753	3
9530026P05Rik	9530026P05Rik	0.04614738989477806	0.027055405656996684	3
Mcoln1	Mcoln1	0.045522403708033385	0.029202217045750264	3
Spag4	Spag4	0.04504707371761518	0.03093156485923717	3
Rhot1	Rhot1	0.044873588352970964	0.031584265325795356	3
Tmem203	Tmem203	0.04442706694998917	0.03331873264463946	3
E130018N17Rik	E130018N17Rik	0.04440135759479296	0.03342103088720605	3
Mtmr1	Mtmr1	0.043831489391025484	0.03575846393466665	3
Sik3	Sik3	0.043633216776546656	0.03660375041559856	3
Kbtbd2	Kbtbd2	0.04339179335024836	0.037655914336646966	3
Ascc2	Ascc2	0.04338477236666807	0.03768689383456226	3
Dolk	Dolk	0.043281171540298986	0.03814654868580258	3
Lrrc24	Lrrc24	0.04327286891126657	0.03818359100124941	3
Atrip	Atrip	0.04305182410051849	0.039181084104122445	3
2510039O18Rik	2510039O18Rik	0.04298593555748335	0.039482659447757945	3
Smad3	Smad3	0.041669920189508915	0.0459311825379546	3
Ebag9	Ebag9	0.04165767096651204	0.04599513891569345	3
Cntrob	Cntrob	0.0414848359637591	0.04690557470179795	3
Gm10263	Gm10263	0.040628909900634474	0.05164055009361468	3
Ppp4r1	Ppp4r1	0.040063032644062024	0.05498550135319638	3
Tbc1d22a	Tbc1d22a	0.0400488263076759	0.055071746251595076	3
Gm14424	Gm14424	0.039804127617583326	0.05657505681545737	3
Zfp35	Zfp35	0.03972615809094316	0.057061175529213255	3
Xpnpep3	Xpnpep3	0.039336841633741064	0.05954069345352826	3
4930430F08Rik	4930430F08Rik	0.03915804725675758	0.06070899580268853	3
Intu	Intu	0.0388084605002443	0.0630481738394924	3
Jmjd4	Jmjd4	0.03854770126419297	0.06484105091962808	3
Ttc26	Ttc26	0.03820642800706743	0.0672508117057254	3
Ccdc138	Ccdc138	0.03797103504600983	0.06895549384135387	3
Cdk5rap3	Cdk5rap3	0.03770956207874827	0.07089046987276151	3
Ccdc71	Ccdc71	0.037643411218119205	0.07138699492465893	3
Bivm	Bivm	0.03687613215397795	0.07735691816695647	3
Rnls	Rnls	0.035923714611344394	0.08532617264169802	3
Tmem8b	Tmem8b	0.035069055335675246	0.09303028847095111	3
Map2k1	Map2k1	0.03487158988089047	0.09488737106628543	3
Sepsecs	Sepsecs	0.03395134540387959	0.10393664007622196	3
Cnnm3	Cnnm3	0.03394584424672809	0.1039927272975404	3
Dcun1d3	Dcun1d3	0.03340159737575437	0.10966142233501261	3
Zc3h4	Zc3h4	0.0314834266672236	0.13160518832001147	3
Clu	Clu	0.4594199233982984	3.277083380831805e-120	31
Gm17750	Gm17750	0.43475392059120177	1.8548649164293997e-106	31
RP23-306P12.3	RP23-306P12.3	0.4197463933431341	1.2454870666908337e-98	31
Hes5	Hes5	0.3880372802183484	2.3704245177382046e-83	31
Lgr4	Lgr4	0.3848765651533279	6.431630537684815e-82	31
Clec18a	Clec18a	0.3828363767314307	5.312102830927529e-81	31
Hnf1b	Hnf1b	0.3752632849750553	1.1809401851624746e-77	31
Dll1	Dll1	0.36234357269587614	3.798980611127889e-72	31
Irx1	Irx1	0.36107915327025003	1.2740470230380254e-71	31
Nrarp	Nrarp	0.35885853983511357	1.0528696836975113e-70	31
Cpb2	Cpb2	0.35711598084497737	5.457663097384082e-70	31
Gc	Gc	0.35312932724795487	2.2655521387597004e-68	31
Stard10	Stard10	0.34821237382912623	2.0846990171355933e-66	31
Lfng	Lfng	0.3207686431264947	4.467418976913754e-56	31
Epha7	Epha7	0.31868536316274026	2.4643348530364265e-55	31
Has3	Has3	0.31766033666949267	5.681290786996717e-55	31
Jag1	Jag1	0.2950885344294748	2.440031628756069e-47	31
Rab3ip	Rab3ip	0.2874027220636712	6.83183348081334e-45	31
Irx2	Irx2	0.2821079761941037	2.9954372635854514e-43	31
Ddah1	Ddah1	0.27973588620532663	1.5868777812105932e-42	31
Emid1	Emid1	0.2759999008676531	2.1213393921669894e-41	31
Slc39a8	Slc39a8	0.2724053277979492	2.475030129935492e-40	31
0610040J01Rik	0610040J01Rik	0.2693188926747732	1.981105259334453e-39	31
Hoxb6	Hoxb6	0.2659246978717865	1.8911171339931656e-38	31
Lama1	Lama1	0.2624318599964783	1.8630569430231952e-37	31
Cpox	Cpox	0.25154321839383686	1.8712950272079595e-34	31
Pecr	Pecr	0.24947158088623603	6.715666069980791e-34	31
Scel	Scel	0.24698863026615203	3.0581272690459482e-33	31
Slc1a1	Slc1a1	0.23733209361622243	9.470108219521933e-31	31
Clic4	Clic4	0.23715569707128706	1.0491398203345922e-30	31
Slc9a9	Slc9a9	0.23653847178961768	1.5003048008998443e-30	31
Cdk2ap2	Cdk2ap2	0.23115159310395306	3.2588061720811403e-29	31
4930461G14Rik	4930461G14Rik	0.23098351109049936	3.582841584027482e-29	31
Tpmt	Tpmt	0.2307934266528221	3.9879182999055074e-29	31
Dnajc22	Dnajc22	0.22892106078021748	1.1395165607877265e-28	31
Hs3st3b1	Hs3st3b1	0.22831105749448805	1.601015604703795e-28	31
Kynu	Kynu	0.2252106891498831	8.87781571381498e-28	31
Hoxb3os	Hoxb3os	0.223006307016309	2.954520811760429e-27	31
Akr1c18	Akr1c18	0.2158909214775996	1.312145295183439e-25	31
Enpp2	Enpp2	0.21491910064717007	2.1802835212842396e-25	31
Mtmr11	Mtmr11	0.2147642488663794	2.3634893494674596e-25	31
Pcsk9	Pcsk9	0.2145849289456566	2.5947592526372173e-25	31
Palm	Palm	0.213664699775683	4.183909728352209e-25	31
Steap1	Steap1	0.21084136708585732	1.7872016498685576e-24	31
Mfhas1	Mfhas1	0.21034966351912712	2.2965381859162628e-24	31
Tpd52	Tpd52	0.2098183557250232	3.0091115013137736e-24	31
Exoc6	Exoc6	0.2097756229277838	3.0751337541049326e-24	31
Bag2	Bag2	0.20430878367712885	4.750671242122208e-23	31
Gcsh	Gcsh	0.20280355690941737	9.958967224836142e-23	31
H2-DMb2	H2-DMb2	0.20203618209731278	1.44917730108049e-22	31
Rem2	Rem2	0.20159715871216188	1.7948442373669376e-22	31
Fam167a	Fam167a	0.20069425743355754	2.782409260545292e-22	31
Stxbp5l	Stxbp5l	0.19886978005912664	6.7046397481424495e-22	31
Hipk2	Hipk2	0.1967707977989495	1.8248180024479404e-21	31
Sgk3	Sgk3	0.19579762083635374	2.89183314361533e-21	31
Pcsk2os1	Pcsk2os1	0.19416204449640914	6.235405075561239e-21	31
Hook1	Hook1	0.1922344292524904	1.5287738591006792e-20	31
Csrp2	Csrp2	0.1914564657553071	2.189634257401603e-20	31
Apln	Apln	0.19060177220665636	3.2435493366403685e-20	31
Serpina3b	Serpina3b	0.1901991091493471	3.90065961206508e-20	31
Bhmt2	Bhmt2	0.18986524113581194	4.543937058890794e-20	31
AW011738	AW011738	0.18884507912291876	7.231712129198381e-20	31
Frzb	Frzb	0.18568637177936767	2.998193650998043e-19	31
Plekhh1	Plekhh1	0.18493282794960744	4.193590762268285e-19	31
Asap1	Asap1	0.18428200239645837	5.5969151243154875e-19	31
Ptgs2	Ptgs2	0.1838771634428152	6.694158037961469e-19	31
Misp	Misp	0.18354288834387728	7.758129267588188e-19	31
Gm12576	Gm12576	0.18319238185105394	9.053110325523874e-19	31
Rph3al	Rph3al	0.1807688668303546	2.6102305258111524e-18	31
Insc	Insc	0.17357923151243124	5.539715754069755e-17	31
Slc17a4	Slc17a4	0.17030651001809893	2.1329385703617363e-16	31
Cckar	Cckar	0.16723972346488056	7.365378684336721e-16	31
Dclk3	Dclk3	0.16512014041022652	1.7111963381600407e-15	31
Gcnt2	Gcnt2	0.1613956106006944	7.328554656921755e-15	31
Hrk	Hrk	0.159545415476589	1.4905608390394333e-14	31
Hmga1-rs1	Hmga1-rs1	0.15901711769114374	1.8227342977016273e-14	31
Syne2	Syne2	0.1587403181078413	2.024810751370232e-14	31
Psmd3	Psmd3	0.15803588944522828	2.6437579609132213e-14	31
Adamts16	Adamts16	0.15774417154992082	2.951470648969667e-14	31
Fgfr4	Fgfr4	0.15726467869728164	3.535401608103856e-14	31
Smim15	Smim15	0.15591876580335207	5.850682933394606e-14	31
Sim2	Sim2	0.1556228253254066	6.532101526763568e-14	31
Umod	Umod	0.1543585180827309	1.043326984081003e-13	31
Grid1	Grid1	0.15426419440386344	1.0802521721160321e-13	31
Ncs1	Ncs1	0.1541173704382543	1.1402982198551511e-13	31
Ormdl2	Ormdl2	0.15226044185414084	2.2500255723784082e-13	31
Entpd8	Entpd8	0.15219910611456314	2.3007807646202665e-13	31
Spata13	Spata13	0.15091061198296518	3.668388305921687e-13	31
Selt	Selt	0.14816218860079197	9.790688079129025e-13	31
Rps19	Rps19	0.14815632826941422	9.811012362459773e-13	31
Gm33050	Gm33050	0.14610079082545982	2.020186748200571e-12	31
Esr1	Esr1	0.1454801581257797	2.5074577774360395e-12	31
Emc6	Emc6	0.14540121438422535	2.5771602625168276e-12	31
Hspe1	Hspe1	0.14474187809126507	3.2384805460389637e-12	31
Fam84b	Fam84b	0.14380326857045214	4.4748399127633e-12	31
Kcng1	Kcng1	0.1427569103518816	6.401092834069903e-12	31
Ccdc178	Ccdc178	0.14220376883116814	7.7265283573221e-12	31
Gnpnat1	Gnpnat1	0.1415891512349807	9.515360269536294e-12	31
Tom1l1	Tom1l1	0.14114403749914398	1.1058052884253063e-11	31
Slc25a17	Slc25a17	0.14043572489975642	1.4031138509143752e-11	31
Rps6ka6	Rps6ka6	0.1397527256664967	1.7632689913543325e-11	31
Slc44a4	Slc44a4	0.13889138041493324	2.348361345003183e-11	31
Acly	Acly	0.13726613974323215	4.0131600320478986e-11	31
Taf2	Taf2	0.13716624571567723	4.1466883791156015e-11	31
Gm17196	Gm17196	0.13677110087963507	4.7187768976221497e-11	31
Ccser1	Ccser1	0.13631763625114696	5.470697743203211e-11	31
Gatad1	Gatad1	0.13558422240762583	6.941432725780259e-11	31
Gnptab	Gnptab	0.1352233126605047	7.800657219758361e-11	31
Sfxn1	Sfxn1	0.13518316706463895	7.902426839702555e-11	31
Cbln4	Cbln4	0.13514885368794488	7.990439203556298e-11	31
Acsm5	Acsm5	0.13277779573262455	1.7061439168063401e-10	31
Lsm4	Lsm4	0.13189812671809292	2.253042125090309e-10	31
Bend3	Bend3	0.131511815054413	2.5441789708549186e-10	31
Ces1d	Ces1d	0.13122883246534678	2.780428935042182e-10	31
Gm26684	Gm26684	0.13093024210954748	3.0529084213284055e-10	31
Dnase1	Dnase1	0.13034034383828502	3.6699362189227495e-10	31
Gm2042	Gm2042	0.12930809661012546	5.05467244776594e-10	31
Nog	Nog	0.12904088991172366	5.489154374907226e-10	31
Tex13	Tex13	0.128971993321749	5.606960061234587e-10	31
Zkscan1	Zkscan1	0.12873481965374234	6.031657947509581e-10	31
Slc6a19	Slc6a19	0.1279126153961562	7.760979198911916e-10	31
Gm26902	Gm26902	0.12789155116683215	7.811100360639226e-10	31
Wnt9a	Wnt9a	0.1277711238109228	8.103766692825887e-10	31
Aig1	Aig1	0.1272492178617717	9.500499118753205e-10	31
Cdh6	Cdh6	0.12699569264253185	1.0261073955544444e-09	31
Fchsd2	Fchsd2	0.1261140545862482	1.3396517050151917e-09	31
Hnf4g	Hnf4g	0.12602307855036646	1.3768797013993659e-09	31
Necab2	Necab2	0.1257469376306692	1.4961561889703168e-09	31
Fbxo40	Fbxo40	0.12545140003752422	1.6349559169546915e-09	31
Cpeb1	Cpeb1	0.12542344449311107	1.648716507443047e-09	31
Ctps2	Ctps2	0.12505482985835029	1.8410548390842472e-09	31
Nr1h4	Nr1h4	0.12458028440799547	2.121068480412388e-09	31
Ugt1a10	Ugt1a10	0.1245737435392349	2.1252038889613964e-09	31
Mpst	Mpst	0.12445843498746047	2.1994088266417823e-09	31
Echdc2	Echdc2	0.12399149229044709	2.52654356612582e-09	31
Commd2	Commd2	0.12294502527893061	3.440974477715098e-09	31
Hist1h2bj	Hist1h2bj	0.12291902275702461	3.4673742720258807e-09	31
Adamts9	Adamts9	0.12224804094129824	4.220996215310804e-09	31
Gpbar1	Gpbar1	0.12211006133376656	4.3946334310582625e-09	31
Asb13	Asb13	0.12141813977519116	5.3755891884481764e-09	31
Fam20c	Fam20c	0.12111024614795045	5.877698101974215e-09	31
Arhgap42	Arhgap42	0.12037298655065906	7.27241679781288e-09	31
Hist1h2bp	Hist1h2bp	0.12010689137807916	7.850883556069094e-09	31
Zfp697	Zfp697	0.11934219326253931	9.773329584282788e-09	31
Slc35f1	Slc35f1	0.11929333312911553	9.91060835502523e-09	31
Rpgr	Rpgr	0.11753511975912759	1.631090286497846e-08	31
Zbed4	Zbed4	0.1174001292649534	1.6941877286873543e-08	31
Dhfr	Dhfr	0.11739995753884103	1.6942694862501082e-08	31
Gm13404	Gm13404	0.11699870132362034	1.8961406878064175e-08	31
Satb2	Satb2	0.11577934696174741	2.6633930860058795e-08	31
Atad3a	Atad3a	0.11576889157729035	2.671124142789068e-08	31
Cdk8	Cdk8	0.114672373734657	3.6149306466075545e-08	31
Ccdc28a	Ccdc28a	0.11362232431650905	4.8172688338576404e-08	31
As3mt	As3mt	0.11336213829048024	5.170447681069775e-08	31
Arrdc4	Arrdc4	0.11305057998505645	5.626426870584848e-08	31
1190007I07Rik	1190007I07Rik	0.11286274342670663	5.9199005193011205e-08	31
Ugt1a7c	Ugt1a7c	0.1128139836014356	5.99847319856337e-08	31
Coq2	Coq2	0.1124302507639984	6.65307652417463e-08	31
Mogs	Mogs	0.11220012224744383	7.078276549180136e-08	31
Gnpda1	Gnpda1	0.11217831138887854	7.11991380891201e-08	31
Tekt1	Tekt1	0.112149491747813	7.175294690213462e-08	31
A830092H15Rik	A830092H15Rik	0.11186009528621958	7.755032739226512e-08	31
Srpk1	Srpk1	0.11183395198435475	7.809582604888528e-08	31
Gpr88	Gpr88	0.11166944365267698	8.161458934888245e-08	31
Ildr2	Ildr2	0.11149255339659797	8.55693102843006e-08	31
Chrac1	Chrac1	0.11111943635419776	9.452829961123237e-08	31
Acsm3	Acsm3	0.11107961160403577	9.553647835082042e-08	31
Ctage5	Ctage5	0.11052387421270343	1.1073812071170406e-07	31
Tnfaip8l3	Tnfaip8l3	0.11050971481399366	1.1115448419610822e-07	31
Ppp1r26	Ppp1r26	0.10987544881856243	1.3144038400796376e-07	31
Sgms1	Sgms1	0.1097554422803969	1.3566190950028048e-07	31
Pfdn4	Pfdn4	0.10970223599635509	1.375752350080543e-07	31
Aspg	Aspg	0.10935296088199681	1.5079869787484825e-07	31
B9d1	B9d1	0.10927823125773832	1.5378339378290685e-07	31
Dnajc28	Dnajc28	0.1082161833626325	2.0289628198357403e-07	31
Fam136a	Fam136a	0.10773789055576367	2.2967382109346403e-07	31
Arfip2	Arfip2	0.10767788561388691	2.3326500564311798e-07	31
Gm1604a	Gm1604a	0.10751206255071363	2.4347340130629754e-07	31
Noc2l	Noc2l	0.10736223625946062	2.530668732504236e-07	31
Trpm3	Trpm3	0.10712739199270054	2.6884239861461487e-07	31
2810030D12Rik	2810030D12Rik	0.10695881940853724	2.8074699768148886e-07	31
Sowahb	Sowahb	0.10573315382541051	3.839544439186334e-07	31
Naf1	Naf1	0.10545240383746056	4.1229922970130354e-07	31
Cfap206	Cfap206	0.10542664326757897	4.1499882277638094e-07	31
Rbpms	Rbpms	0.10517885288292762	4.418516963614309e-07	31
Hist1h3c	Hist1h3c	0.10514801611382206	4.453084040502434e-07	31
Grid2	Grid2	0.10503727610760932	4.5793822303905965e-07	31
Mllt10	Mllt10	0.10454166493811003	5.188190245980832e-07	31
E330017A01Rik	E330017A01Rik	0.10403291821312212	5.893957780176938e-07	31
Acsl1	Acsl1	0.10390114516225951	6.091329829668773e-07	31
Pgm3	Pgm3	0.10356907158601592	6.617361524446945e-07	31
Wdr55	Wdr55	0.10330190569477496	7.072071197721058e-07	31
Prr33	Prr33	0.10311361871152872	7.410448209909467e-07	31
Ppt2	Ppt2	0.10297262719892887	7.673979801588695e-07	31
Gm10138	Gm10138	0.10276859594947882	8.071371630879395e-07	31
Gls2	Gls2	0.10244696774511566	8.738317066629989e-07	31
Cep170b	Cep170b	0.10236868867498802	8.908492489440592e-07	31
Svop	Svop	0.10211303492628682	9.486774228175401e-07	31
Gm28068	Gm28068	0.10193848354214025	9.902173388627775e-07	31
A430005L14Rik	A430005L14Rik	0.10163333695929432	1.0670746476173127e-06	31
Gjb2	Gjb2	0.10082540994578555	1.2992805829453443e-06	31
0610031O16Rik	0610031O16Rik	0.10047435863209277	1.4146698316073422e-06	31
Nox4	Nox4	0.10012693433834947	1.5385269515727988e-06	31
Polr3h	Polr3h	0.10003339271779818	1.5736153284500885e-06	31
Itih1	Itih1	0.09928129739123741	1.8850595824602956e-06	31
Hspbp1	Hspbp1	0.09923998358629685	1.9037807840439844e-06	31
Garem	Garem	0.09911461396791875	1.961690688992235e-06	31
Tagap1	Tagap1	0.09858385197799692	2.2261385352994074e-06	31
Klhdc2	Klhdc2	0.09804370464365553	2.530223023379806e-06	31
Fam92b	Fam92b	0.09761785621004328	2.797662101666731e-06	31
2810459M11Rik	2810459M11Rik	0.0974406066276535	2.9167895284390374e-06	31
Phactr4	Phactr4	0.09742698844091109	2.9261406441931573e-06	31
Pitpnm1	Pitpnm1	0.09734631450914832	2.982128789547462e-06	31
Crls1	Crls1	0.09725569708980124	3.046242441013539e-06	31
Kcnn1	Kcnn1	0.09683575698271016	3.3610092942183966e-06	31
Arhgap11a	Arhgap11a	0.09677757170236301	3.407007191035948e-06	31
Thoc7	Thoc7	0.09639766359280862	3.7225063158212036e-06	31
Mrps28	Mrps28	0.09597217862663023	4.1090648620443015e-06	31
Gm26668	Gm26668	0.09593976139450279	4.140042064027835e-06	31
Gm26627	Gm26627	0.09554465920614899	4.536029294679504e-06	31
Fastkd5	Fastkd5	0.0955358100009305	4.545300618515605e-06	31
Mrpl38	Mrpl38	0.09505769635429331	5.07409609739362e-06	31
Igf2bp1	Igf2bp1	0.09503688656665478	5.098399764351742e-06	31
Acat2	Acat2	0.09421531419097373	6.152080984173162e-06	31
9530052C20Rik	9530052C20Rik	0.09410892447512836	6.302875398252574e-06	31
Zfp706	Zfp706	0.09394273892579476	6.545517059559785e-06	31
En2	En2	0.0938295739716052	6.7158291956295465e-06	31
Cep89	Cep89	0.09377261202956483	6.803151211387227e-06	31
Mrps17	Mrps17	0.0936148087103548	7.05076655362623e-06	31
Gm11915	Gm11915	0.09305349110774573	8.00323747711356e-06	31
4930412M03Rik	4930412M03Rik	0.09305349110774572	8.00323747711356e-06	31
Gm26887	Gm26887	0.09305349110774572	8.00323747711356e-06	31
Gm29571	Gm29571	0.09305349110774572	8.00323747711356e-06	31
Zfp616	Zfp616	0.09305349110774572	8.00323747711356e-06	31
Cyp4a10	Cyp4a10	0.0930534911077457	8.00323747711356e-06	31
Gm13420	Gm13420	0.0930534911077457	8.00323747711356e-06	31
Gm17349	Gm17349	0.0930534911077457	8.00323747711356e-06	31
Gm20400	Gm20400	0.0930534911077457	8.00323747711356e-06	31
Gm42962	Gm42962	0.0930534911077457	8.00323747711356e-06	31
Samd13	Samd13	0.0930534911077457	8.00323747711356e-06	31
Spata21	Spata21	0.0930534911077457	8.00323747711356e-06	31
Tmem232	Tmem232	0.0930534911077457	8.00323747711356e-06	31
1110002J07Rik	1110002J07Rik	0.09305349110774569	8.00323747711356e-06	31
1700012B09Rik	1700012B09Rik	0.09305349110774569	8.00323747711356e-06	31
1700047M11Rik	1700047M11Rik	0.09305349110774569	8.00323747711356e-06	31
C330002G04Rik	C330002G04Rik	0.09305349110774569	8.00323747711356e-06	31
Gm13383	Gm13383	0.09305349110774569	8.00323747711356e-06	31
Gm16314	Gm16314	0.09305349110774569	8.00323747711356e-06	31
Gm30304	Gm30304	0.09305349110774569	8.00323747711356e-06	31
Gm4858	Gm4858	0.09305349110774569	8.00323747711356e-06	31
Gm9949	Gm9949	0.09305349110774569	8.00323747711356e-06	31
Htr1b	Htr1b	0.09305349110774569	8.00323747711356e-06	31
Pax6	Pax6	0.09305349110774569	8.00323747711356e-06	31
Cfap58	Cfap58	0.09305349110774568	8.00323747711356e-06	31
Clcn1	Clcn1	0.09305349110774568	8.00323747711356e-06	31
Gabrg2	Gabrg2	0.09305349110774568	8.00323747711356e-06	31
Glra3	Glra3	0.09305349110774568	8.00323747711356e-06	31
Gm15494	Gm15494	0.09305349110774568	8.00323747711356e-06	31
Gm15731	Gm15731	0.09305349110774568	8.00323747711356e-06	31
Gm16223	Gm16223	0.09305349110774568	8.00323747711356e-06	31
Gm17115	Gm17115	0.09305349110774568	8.00323747711356e-06	31
